,Opening ID,Softskill
3800,1191,Resilience
3801,1192,Communication
3802,1192,Emotional Intelligence
3803,1192,Teamwork
3804,1193,Complex Thinking
3805,1193,Communication
3806,1193,Resilience
3807,1194,Leadership
3808,1194,Communication
3809,1194,Emotional Intelligence
3810,1195,Emotional Intelligence
3811,1195,Teamwork
3812,1195,Resilience
3813,1196,Leadership
3814,1196,Proactivity
3815,1196,Emotional Intelligence
3816,1196,Resilience
3817,1197,Ethics
3818,1197,Leadership
3819,1197,Resilience
3820,1198,Communication
3821,1198,Teamwork
3822,1198,Proactivity
3823,1199,Complex Thinking
3824,1199,Proactivity
3825,1199,Emotional Intelligence
3826,1200,Leadership
3827,1200,Proactivity
3828,1200,Resilience
3829,1201,Communication
3830,1201,Resilience
3831,1201,Ethics
3832,1202,Leadership
3833,1202,Communication
3834,1202,Emotional Intelligence
3835,1203,Leadership
3836,1203,Teamwork
3837,1203,Ethics
3838,1204,Complex Thinking
3839,1204,Teamwork
3840,1204,Resilience
3841,1205,Communication
3842,1205,Emotional Intelligence
3843,1205,Resilience
3844,1206,Complex Thinking
3845,1206,Emotional Intelligence
3846,1206,Teamwork
3847,1207,Communication
3848,1207,Emotional Intelligence
3849,1207,Resilience
3850,1208,Proactivity
3851,1208,Emotional Intelligence
3852,1208,Resilience
3853,1209,Complex Thinking
3854,1209,Leadership
3855,1209,Proactivity
3856,1210,Complex Thinking
3857,1210,Proactivity
3858,1210,Emotional Intelligence
3859,1211,Complex Thinking
3860,1211,Communication
3861,1211,Resilience
3862,1212,Complex Thinking
3863,1212,Communication
3864,1212,Emotional Intelligence
3865,1212,Proactivity
3866,1213,Leadership
3867,1213,Emotional Intelligence
3868,1213,Teamwork
3869,1214,Emotional Intelligence
3870,1214,Complex Thinking
3871,1214,Resilience
3872,1214,Communication
3873,1214,Teamwork
3874,1215,Ethics
3875,1215,Teamwork
3876,1215,Resilience
3877,1216,Complex Thinking
3878,1216,Leadership
3879,1216,Resilience
3880,1217,Complex Thinking
3881,1217,Communication
3882,1217,Emotional Intelligence
3883,1217,Ethics
3884,1218,Communication
3885,1218,Emotional Intelligence
3886,1218,Resilience
3887,1219,Complex Thinking
3888,1219,Resilience
3889,1219,Ethics
3890,1220,Complex Thinking
3891,1220,Emotional Intelligence
3892,1220,Ethics
3893,1221,Proactivity
3894,1221,Teamwork
3895,1221,Resilience
3896,1222,Proactivity
3897,1222,Communication
3898,1222,Ethics
3899,1223,Complex Thinking
3900,1223,Leadership
3901,1223,Communication
3902,1224,Complex Thinking
3903,1224,Proactivity
3904,1224,Teamwork
3905,1225,Complex Thinking
3906,1225,Communication
3907,1225,Emotional Intelligence
3908,1226,Leadership
3909,1226,Teamwork
3910,1226,Ethics
3911,1227,Proactivity
3912,1227,Teamwork
3913,1227,Communication
3914,1228,Communication
3915,1228,Teamwork
3916,1228,Ethics
3917,1229,Emotional Intelligence
3918,1229,Ethics
3919,1229,Complex Thinking
3920,1229,Resilience
3921,1229,Communication
3922,1230,Communication
3923,1230,Proactivity
3924,1230,Ethics
3925,1231,Complex Thinking
3926,1231,Leadership
3927,1231,Communication
3928,1232,Ethics
3929,1232,Leadership
3930,1232,Resilience
3931,1233,Complex Thinking
3932,1233,Leadership
3933,1233,Communication
3934,1234,Proactivity
3935,1234,Communication
3936,1234,Resilience
3937,1235,Ethics
3938,1235,Emotional Intelligence
3939,1235,Resilience
3940,1236,Emotional Intelligence
3941,1236,Teamwork
3942,1236,Ethics
3943,1237,Complex Thinking
3944,1237,Communication
3945,1237,Teamwork
3946,1238,Complex Thinking
3947,1238,Emotional Intelligence
3948,1238,Resilience
3949,1239,Complex Thinking
3950,1239,Communication
3951,1239,Resilience
3952,1240,Proactivity
3953,1240,Resilience
3954,1240,Ethics
3955,1241,Complex Thinking
3956,1241,Communication
3957,1241,Teamwork
3958,1241,Resilience
3959,1242,Complex Thinking
3960,1242,Teamwork
3961,1242,Resilience
3962,1243,Complex Thinking
3963,1243,Leadership
3964,1243,Proactivity
3965,1244,Complex Thinking
3966,1244,Proactivity
3967,1244,Resilience
3968,1245,Teamwork
3969,1245,Resilience
3970,1245,Communication
3971,1245,Ethics
3972,1246,Complex Thinking
3973,1246,Communication
3974,1246,Ethics
3975,1246,Resilience
3976,1247,Complex Thinking
3977,1247,Teamwork
3978,1247,Ethics
3979,1248,Leadership
3980,1248,Proactivity
3981,1248,Communication
3982,1249,Complex Thinking
3983,1249,Leadership
3984,1249,Proactivity
3985,1249,Teamwork
3986,1250,Complex Thinking
3987,1250,Communication
3988,1250,Emotional Intelligence
3989,1251,Proactivity
3990,1251,Emotional Intelligence
3991,1251,Teamwork
3992,1252,Complex Thinking
3993,1252,Leadership
3994,1252,Communication
3995,1253,Proactivity
3996,1253,Emotional Intelligence
3997,1253,Ethics
3998,1254,Complex Thinking
3999,1254,Teamwork
4000,1254,Ethics
4001,1255,Complex Thinking
4002,1255,Communication
4003,1255,Ethics
4004,1256,Complex Thinking
4005,1256,Proactivity
4006,1256,Emotional Intelligence
4007,1257,Emotional Intelligence
4008,1257,Leadership
4009,1257,Complex Thinking
4010,1257,Ethics
4011,1257,Communication
4012,1258,Complex Thinking
4013,1258,Ethics
4014,1258,Resilience
4015,1259,Complex Thinking
4016,1259,Communication
4017,1259,Teamwork
4018,1260,Complex Thinking
4019,1260,Communication
4020,1260,Teamwork
4021,1261,Complex Thinking
4022,1261,Communication
4023,1261,Ethics
4024,1262,Proactivity
4025,1262,Emotional Intelligence
4026,1262,Teamwork
4027,1263,Complex Thinking
4028,1263,Communication
4029,1263,Teamwork
4030,1263,Proactivity
4031,1264,Complex Thinking
4032,1264,Communication
4033,1264,Proactivity
4034,1265,Leadership
4035,1265,Teamwork
4036,1265,Ethics
4037,1266,Complex Thinking
4038,1266,Leadership
4039,1266,Proactivity
4040,1267,Complex Thinking
4041,1267,Emotional Intelligence
4042,1267,Resilience
4043,1268,Complex Thinking
4044,1268,Leadership
4045,1268,Resilience
4046,1269,Proactivity
4047,1269,Emotional Intelligence
4048,1269,Teamwork
4049,1270,Complex Thinking
4050,1270,Proactivity
4051,1270,Emotional Intelligence
4052,1271,Complex Thinking
4053,1271,Teamwork
4054,1271,Resilience
4055,1272,Complex Thinking
4056,1272,Leadership
4057,1272,Proactivity
4058,1272,Resilience
4059,1273,Complex Thinking
4060,1273,Leadership
4061,1273,Resilience
4062,1274,Complex Thinking
4063,1274,Communication
4064,1274,Emotional Intelligence
4065,1275,Leadership
4066,1275,Communication
4067,1275,Resilience
4068,1276,Complex Thinking
4069,1276,Communication
4070,1276,Proactivity
4071,1277,Communication
4072,1277,Teamwork
4073,1277,Proactivity
4074,1278,Ethics
4075,1278,Proactivity
4076,1278,Communication
4077,1279,Communication
4078,1279,Teamwork
4079,1279,Proactivity
4080,1280,Complex Thinking
4081,1280,Proactivity
4082,1280,Ethics
4083,1281,Complex Thinking
4084,1281,Proactivity
4085,1281,Ethics
4086,1282,Complex Thinking
4087,1282,Emotional Intelligence
4088,1282,Teamwork
4089,1283,Communication
4090,1283,Teamwork
4091,1283,Ethics
4092,1284,Complex Thinking
4093,1284,Leadership
4094,1284,Proactivity
4095,1285,Communication
4096,1285,Emotional Intelligence
4097,1285,Teamwork
4098,1286,Complex Thinking
4099,1286,Communication
4100,1286,Proactivity
4101,1287,Complex Thinking
4102,1287,Emotional Intelligence
4103,1287,Teamwork
4104,1287,Resilience
4105,1288,Communication
4106,1288,Emotional Intelligence
4107,1288,Teamwork
4108,1289,Complex Thinking
4109,1289,Proactivity
4110,1289,Emotional Intelligence
4111,1290,Complex Thinking
4112,1290,Communication
4113,1290,Teamwork
4114,1291,Complex Thinking
4115,1291,Leadership
4116,1291,Communication
4117,1292,Leadership
4118,1292,Emotional Intelligence
4119,1292,Resilience
4120,1293,Ethics
4121,1293,Proactivity
4122,1293,Communication
4123,1294,Complex Thinking
4124,1294,Communication
4125,1294,Teamwork
4126,1294,Proactivity
4127,1295,Leadership
4128,1295,Emotional Intelligence
4129,1295,Teamwork
4130,1296,Proactivity
4131,1296,Communication
4132,1296,Ethics
4133,1297,Complex Thinking
4134,1297,Proactivity
4135,1297,Emotional Intelligence
4136,1298,Complex Thinking
4137,1298,Emotional Intelligence
4138,1298,Resilience
4139,1299,Proactivity
4140,1299,Communication
4141,1299,Ethics
4142,1300,Complex Thinking
4143,1300,Leadership
4144,1300,Communication
4145,1301,Complex Thinking
4146,1301,Proactivity
4147,1301,Communication
4148,1302,Complex Thinking
4149,1302,Leadership
4150,1302,Emotional Intelligence
4151,1303,Communication
4152,1303,Resilience
4153,1303,Ethics
4154,1304,Leadership
4155,1304,Communication
4156,1304,Proactivity
4157,1305,Complex Thinking
4158,1305,Proactivity
4159,1305,Emotional Intelligence
4160,1306,Proactivity
4161,1306,Emotional Intelligence
4162,1306,Teamwork
4163,1307,Leadership
4164,1307,Emotional Intelligence
4165,1307,Resilience
4166,1308,Complex Thinking
4167,1308,Proactivity
4168,1308,Communication
4169,1309,Communication
4170,1309,Emotional Intelligence
4171,1309,Teamwork
4172,1309,Resilience
4173,1310,Complex Thinking
4174,1310,Communication
4175,1310,Teamwork
4176,1311,Complex Thinking
4177,1311,Communication
4178,1311,Proactivity
4179,1312,Complex Thinking
4180,1312,Leadership
4181,1312,Teamwork
4182,1313,Complex Thinking
4183,1313,Communication
4184,1313,Proactivity
4185,1314,Complex Thinking
4186,1314,Leadership
4187,1314,Teamwork
4188,1315,Complex Thinking
4189,1315,Leadership
4190,1315,Resilience
4191,1316,Leadership
4192,1316,Communication
4193,1316,Proactivity
4194,1317,Complex Thinking
4195,1317,Leadership
4196,1317,Ethics
4197,1318,Leadership
4198,1318,Communication
4199,1318,Proactivity
4200,1319,Complex Thinking
4201,1319,Communication
4202,1319,Teamwork
4203,1320,Complex Thinking
4204,1320,Communication
4205,1320,Emotional Intelligence
4206,1321,Complex Thinking
4207,1321,Proactivity
4208,1321,Teamwork
4209,1321,Resilience
4210,1322,Communication
4211,1322,Proactivity
4212,1322,Ethics
4213,1323,Complex Thinking
4214,1323,Communication
4215,1323,Proactivity
4216,1324,Complex Thinking
4217,1324,Proactivity
4218,1324,Ethics
4219,1325,Complex Thinking
4220,1325,Leadership
4221,1325,Teamwork
4222,1326,Complex Thinking
4223,1326,Communication
4224,1326,Teamwork
4225,1326,Proactivity
4226,1327,Leadership
4227,1327,Communication
4228,1327,Resilience
4229,1328,Ethics
4230,1328,Communication
4231,1328,Resilience
4232,1329,Communication
4233,1329,Teamwork
4234,1329,Proactivity
4235,1330,Complex Thinking
4236,1330,Resilience
4237,1330,Ethics
4238,1331,Complex Thinking
4239,1331,Leadership
4240,1331,Communication
4241,1332,Proactivity
4242,1332,Teamwork
4243,1332,Resilience
4244,1333,Leadership
4245,1333,Emotional Intelligence
4246,1333,Teamwork
4247,1334,Proactivity
4248,1334,Resilience
4249,1334,Ethics
4250,1335,Leadership
4251,1335,Teamwork
4252,1335,Ethics
4253,1336,Complex Thinking
4254,1336,Emotional Intelligence
4255,1336,Resilience
4256,1337,Complex Thinking
4257,1337,Leadership
4258,1337,Ethics
4259,1338,Leadership
4260,1338,Proactivity
4261,1338,Ethics
4262,1339,Complex Thinking
4263,1339,Proactivity
4264,1339,Ethics
4265,1340,Complex Thinking
4266,1340,Communication
4267,1340,Resilience
4268,1341,Complex Thinking
4269,1341,Proactivity
4270,1341,Teamwork
4271,1342,Ethics
4272,1342,Proactivity
4273,1342,Communication
4274,1343,Complex Thinking
4275,1343,Communication
4276,1343,Emotional Intelligence
4277,1344,Emotional Intelligence
4278,1344,Resilience
4279,1344,Ethics
4280,1345,Proactivity
4281,1345,Emotional Intelligence
4282,1345,Communication
4283,1346,Proactivity
4284,1346,Emotional Intelligence
4285,1346,Teamwork
4286,1346,Communication
4287,1347,Proactivity
4288,1347,Emotional Intelligence
4289,1347,Ethics
4290,1348,Complex Thinking
4291,1348,Communication
4292,1348,Teamwork
4293,1349,Complex Thinking
4294,1349,Communication
4295,1349,Emotional Intelligence
4296,1350,Leadership
4297,1350,Communication
4298,1350,Ethics
4299,1351,Complex Thinking
4300,1351,Emotional Intelligence
4301,1351,Teamwork
4302,1352,Complex Thinking
4303,1352,Proactivity
4304,1352,Emotional Intelligence
4305,1352,Resilience
4306,1353,Proactivity
4307,1353,Teamwork
4308,1353,Resilience
4309,1354,Communication
4310,1354,Teamwork
4311,1354,Ethics
4312,1355,Complex Thinking
4313,1355,Communication
4314,1355,Proactivity
4315,1355,Resilience
4316,1356,Leadership
4317,1356,Emotional Intelligence
4318,1356,Ethics
4319,1357,Complex Thinking
4320,1357,Proactivity
4321,1357,Teamwork
4322,1358,Communication
4323,1358,Emotional Intelligence
4324,1358,Ethics
4325,1359,Complex Thinking
4326,1359,Communication
4327,1359,Resilience
4328,1360,Proactivity
4329,1360,Communication
4330,1360,Resilience
4331,1361,Complex Thinking
4332,1361,Emotional Intelligence
4333,1361,Resilience
4334,1362,Complex Thinking
4335,1362,Communication
4336,1362,Ethics
4337,1363,Communication
4338,1363,Proactivity
4339,1363,Ethics
4340,1364,Complex Thinking
4341,1364,Communication
4342,1364,Proactivity
4343,1364,Resilience
4344,1365,Complex Thinking
4345,1365,Proactivity
4346,1365,Emotional Intelligence
4347,1365,Teamwork
4348,1366,Complex Thinking
4349,1366,Proactivity
4350,1366,Ethics
4351,1367,Communication
4352,1367,Teamwork
4353,1367,Proactivity
4354,1368,Complex Thinking
4355,1368,Proactivity
4356,1368,Communication
4357,1368,Ethics
4358,1369,Complex Thinking
4359,1369,Teamwork
4360,1369,Resilience
4361,1370,Complex Thinking
4362,1370,Leadership
4363,1370,Proactivity
4364,1371,Complex Thinking
4365,1371,Proactivity
4366,1371,Teamwork
4367,1372,Complex Thinking
4368,1372,Leadership
4369,1372,Teamwork
4370,1373,Leadership
4371,1373,Communication
4372,1373,Resilience
4373,1374,Complex Thinking
4374,1374,Proactivity
4375,1374,Communication
4376,1375,Complex Thinking
4377,1375,Communication
4378,1375,Teamwork
4379,1376,Communication
4380,1376,Teamwork
4381,1376,Ethics
4382,1377,Complex Thinking
4383,1377,Proactivity
4384,1377,Resilience
4385,1378,Complex Thinking
4386,1378,Emotional Intelligence
4387,1378,Teamwork
4388,1379,Complex Thinking
4389,1379,Communication
4390,1379,Resilience
4391,1379,Ethics
4392,1380,Ethics
4393,1380,Emotional Intelligence
4394,1380,Resilience
4395,1381,Emotional Intelligence
4396,1381,Teamwork
4397,1381,Resilience
4398,1382,Leadership
4399,1382,Proactivity
4400,1382,Resilience
4401,1383,Proactivity
4402,1383,Resilience
4403,1383,Communication
4404,1384,Communication
4405,1384,Proactivity
4406,1384,Ethics
4407,1385,Complex Thinking
4408,1385,Leadership
4409,1385,Communication
4410,1386,Leadership
4411,1386,Emotional Intelligence
4412,1386,Resilience
4413,1386,Ethics
4414,1387,Complex Thinking
4415,1387,Proactivity
4416,1387,Teamwork
4417,1388,Leadership
4418,1388,Communication
4419,1388,Emotional Intelligence
4420,1389,Complex Thinking
4421,1389,Teamwork
4422,1389,Resilience
4423,1390,Proactivity
4424,1390,Communication
4425,1390,Ethics
4426,1391,Communication
4427,1391,Teamwork
4428,1391,Proactivity
4429,1391,Resilience
4430,1392,Communication
4431,1392,Emotional Intelligence
4432,1392,Proactivity
4433,1392,Ethics
4434,1393,Leadership
4435,1393,Communication
4436,1393,Emotional Intelligence
4437,1394,Complex Thinking
4438,1394,Proactivity
4439,1394,Resilience
4440,1395,Communication
4441,1395,Emotional Intelligence
4442,1395,Ethics
4443,1396,Communication
4444,1396,Resilience
4445,1396,Ethics
4446,1397,Ethics
4447,1397,Communication
4448,1397,Resilience
4449,1398,Communication
4450,1398,Teamwork
4451,1398,Resilience
4452,1399,Complex Thinking
4453,1399,Leadership
4454,1399,Communication
4455,1400,Proactivity
4456,1400,Emotional Intelligence
4457,1400,Resilience
4458,1401,Proactivity
4459,1401,Teamwork
4460,1401,Ethics
4461,1402,Leadership
4462,1402,Proactivity
4463,1402,Emotional Intelligence
4464,1403,Complex Thinking
4465,1403,Proactivity
4466,1403,Emotional Intelligence
4467,1404,Complex Thinking
4468,1404,Teamwork
4469,1404,Ethics
4470,1405,Leadership
4471,1405,Communication
4472,1405,Teamwork
4473,1406,Complex Thinking
4474,1406,Communication
4475,1406,Teamwork
4476,1406,Proactivity
4477,1407,Communication
4478,1407,Teamwork
4479,1407,Resilience
4480,1407,Ethics
4481,1408,Complex Thinking
4482,1408,Communication
4483,1408,Emotional Intelligence
4484,1409,Complex Thinking
4485,1409,Leadership
4486,1409,Resilience
4487,1410,Complex Thinking
4488,1410,Communication
4489,1410,Teamwork
4490,1411,Communication
4491,1411,Teamwork
4492,1411,Proactivity
4493,1412,Proactivity
4494,1412,Communication
4495,1412,Ethics
4496,1413,Communication
4497,1413,Teamwork
4498,1413,Resilience
4499,1414,Communication
4500,1414,Teamwork
4501,1414,Ethics
4502,1415,Complex Thinking
4503,1415,Proactivity
4504,1415,Ethics
4505,1416,Proactivity
4506,1416,Emotional Intelligence
4507,1416,Communication
4508,1417,Leadership
4509,1417,Communication
4510,1417,Resilience
4511,1418,Complex Thinking
4512,1418,Leadership
4513,1418,Proactivity
4514,1419,Communication
4515,1419,Proactivity
4516,1419,Resilience
4517,1420,Complex Thinking
4518,1420,Leadership
4519,1420,Teamwork
4520,1421,Communication
4521,1421,Teamwork
4522,1421,Proactivity
4523,1422,Complex Thinking
4524,1422,Leadership
4525,1422,Resilience
4526,1423,Leadership
4527,1423,Communication
4528,1423,Ethics
4529,1424,Complex Thinking
4530,1424,Communication
4531,1424,Teamwork
4532,1425,Communication
4533,1425,Emotional Intelligence
4534,1425,Resilience
4535,1425,Ethics
4536,1426,Ethics
4537,1426,Emotional Intelligence
4538,1426,Resilience
4539,1427,Ethics
4540,1427,Leadership
4541,1427,Resilience
4542,1428,Communication
4543,1428,Emotional Intelligence
4544,1428,Teamwork
4545,1429,Leadership
4546,1429,Communication
4547,1429,Emotional Intelligence
4548,1429,Teamwork
4549,1430,Complex Thinking
4550,1430,Leadership
4551,1430,Proactivity
4552,1430,Emotional Intelligence
4553,1431,Complex Thinking
4554,1431,Proactivity
4555,1431,Communication
4556,1431,Ethics
4557,1432,Leadership
4558,1432,Communication
4559,1432,Proactivity
4560,1432,Ethics
4561,1433,Complex Thinking
4562,1433,Communication
4563,1433,Ethics
4564,1434,Leadership
4565,1434,Proactivity
4566,1434,Communication
4567,1435,Communication
4568,1435,Emotional Intelligence
4569,1435,Ethics
4570,1436,Complex Thinking
4571,1436,Proactivity
4572,1436,Resilience
4573,1437,Communication
4574,1437,Teamwork
4575,1437,Ethics
4576,1438,Communication
4577,1438,Emotional Intelligence
4578,1438,Proactivity
4579,1439,Proactivity
4580,1439,Complex Thinking
4581,1439,Resilience
4582,1439,Communication
4583,1439,Teamwork
4584,1440,Leadership
4585,1440,Communication
4586,1440,Emotional Intelligence
4587,1440,Teamwork
4588,1441,Leadership
4589,1441,Proactivity
4590,1441,Communication
4591,1442,Communication
4592,1442,Resilience
4593,1442,Ethics
4594,1443,Complex Thinking
4595,1443,Communication
4596,1443,Resilience
4597,1444,Communication
4598,1444,Emotional Intelligence
4599,1444,Ethics
4600,1445,Proactivity
4601,1445,Teamwork
4602,1445,Communication
4603,1446,Communication
4604,1446,Emotional Intelligence
4605,1446,Teamwork
4606,1447,Complex Thinking
4607,1447,Proactivity
4608,1447,Resilience
4609,1448,Leadership
4610,1448,Proactivity
4611,1448,Ethics
4612,1449,Leadership
4613,1449,Communication
4614,1449,Emotional Intelligence
4615,1450,Proactivity
4616,1450,Teamwork
4617,1450,Ethics
4618,1451,Communication
4619,1451,Proactivity
4620,1451,Resilience
4621,1452,Complex Thinking
4622,1452,Communication
4623,1452,Teamwork
4624,1453,Complex Thinking
4625,1453,Emotional Intelligence
4626,1453,Teamwork
4627,1454,Complex Thinking
4628,1454,Communication
4629,1454,Resilience
4630,1454,Ethics
4631,1455,Complex Thinking
4632,1455,Leadership
4633,1455,Resilience
4634,1456,Communication
4635,1456,Emotional Intelligence
4636,1456,Proactivity
4637,1457,Proactivity
4638,1457,Teamwork
4639,1457,Communication
4640,1458,Communication
4641,1458,Emotional Intelligence
4642,1458,Resilience
4643,1459,Complex Thinking
4644,1459,Leadership
4645,1459,Teamwork
4646,1460,Communication
4647,1460,Teamwork
4648,1460,Ethics
4649,1461,Complex Thinking
4650,1461,Proactivity
4651,1461,Communication
4652,1461,Ethics
4653,1462,Communication
4654,1462,Teamwork
4655,1462,Proactivity
4656,1462,Resilience
4657,1463,Communication
4658,1463,Emotional Intelligence
4659,1463,Ethics
4660,1464,Complex Thinking
4661,1464,Ethics
4662,1464,Resilience
4663,1465,Complex Thinking
4664,1465,Proactivity
4665,1465,Teamwork
4666,1466,Proactivity
4667,1466,Emotional Intelligence
4668,1466,Ethics
4669,1467,Leadership
4670,1467,Communication
4671,1467,Resilience
4672,1468,Proactivity
4673,1468,Emotional Intelligence
4674,1468,Communication
4675,1469,Proactivity
4676,1469,Emotional Intelligence
4677,1469,Ethics
4678,1470,Complex Thinking
4679,1470,Leadership
4680,1470,Communication
4681,1471,Complex Thinking
4682,1471,Proactivity
4683,1471,Teamwork
4684,1472,Complex Thinking
4685,1472,Communication
4686,1472,Emotional Intelligence
4687,1473,Complex Thinking
4688,1473,Communication
4689,1473,Ethics
4690,1474,Complex Thinking
4691,1474,Emotional Intelligence
4692,1474,Resilience
4693,1475,Complex Thinking
4694,1475,Ethics
4695,1475,Resilience
4696,1476,Complex Thinking
4697,1476,Communication
4698,1476,Teamwork
4699,1476,Proactivity
4700,1477,Proactivity
4701,1477,Communication
4702,1477,Ethics
4703,1478,Complex Thinking
4704,1478,Proactivity
4705,1478,Communication
4706,1479,Communication
4707,1479,Emotional Intelligence
4708,1479,Resilience
4709,1480,Complex Thinking
4710,1480,Communication
4711,1480,Emotional Intelligence
4712,1481,Complex Thinking
4713,1481,Leadership
4714,1481,Communication
4715,1481,Emotional Intelligence
4716,1482,Complex Thinking
4717,1482,Leadership
4718,1482,Teamwork
4719,1483,Complex Thinking
4720,1483,Proactivity
4721,1483,Teamwork
4722,1483,Resilience
4723,1484,Communication
4724,1484,Teamwork
4725,1484,Resilience
4726,1485,Proactivity
4727,1485,Emotional Intelligence
4728,1485,Resilience
4729,1486,Proactivity
4730,1486,Teamwork
4731,1486,Resilience
4732,1487,Complex Thinking
4733,1487,Leadership
4734,1487,Resilience
4735,1488,Complex Thinking
4736,1488,Leadership
4737,1488,Emotional Intelligence
4738,1488,Teamwork
4739,1489,Complex Thinking
4740,1489,Communication
4741,1489,Ethics
4742,1490,Complex Thinking
4743,1490,Communication
4744,1490,Emotional Intelligence
4745,1490,Teamwork
4746,1491,Complex Thinking
4747,1491,Communication
4748,1491,Teamwork
4749,1491,Proactivity
4750,1492,Complex Thinking
4751,1492,Leadership
4752,1492,Resilience
4753,1493,Ethics
4754,1493,Communication
4755,1493,Resilience
4756,1494,Complex Thinking
4757,1494,Emotional Intelligence
4758,1494,Ethics
4759,1495,Leadership
4760,1495,Communication
4761,1495,Emotional Intelligence
4762,1495,Resilience
4763,1496,Proactivity
4764,1496,Emotional Intelligence
4765,1496,Resilience
4766,1497,Complex Thinking
4767,1497,Leadership
4768,1497,Ethics
4769,1498,Proactivity
4770,1498,Teamwork
4771,1498,Resilience
4772,1499,Complex Thinking
4773,1499,Proactivity
4774,1499,Resilience
4775,1500,Proactivity
4776,1500,Resilience
4777,1500,Ethics
4778,1501,Complex Thinking
4779,1501,Communication
4780,1501,Teamwork
4781,1502,Complex Thinking
4782,1502,Communication
4783,1502,Ethics
4784,1503,Leadership
4785,1503,Communication
4786,1503,Emotional Intelligence
4787,1504,Leadership
4788,1504,Proactivity
4789,1504,Resilience
4790,1505,Ethics
4791,1505,Proactivity
4792,1505,Resilience
4793,1506,Complex Thinking
4794,1506,Proactivity
4795,1506,Emotional Intelligence
4796,1507,Complex Thinking
4797,1507,Teamwork
4798,1507,Ethics
4799,1508,Communication
4800,1508,Emotional Intelligence
4801,1508,Ethics
4802,1509,Proactivity
4803,1509,Emotional Intelligence
4804,1509,Teamwork
4805,1510,Leadership
4806,1510,Teamwork
4807,1510,Resilience
4808,1511,Proactivity
4809,1511,Teamwork
4810,1511,Ethics
4811,1512,Complex Thinking
4812,1512,Teamwork
4813,1512,Ethics
4814,1513,Complex Thinking
4815,1513,Emotional Intelligence
4816,1513,Ethics
4817,1514,Communication
4818,1514,Teamwork
4819,1514,Resilience
4820,1515,Communication
4821,1515,Resilience
4822,1515,Ethics
4823,1516,Complex Thinking
4824,1516,Communication
4825,1516,Teamwork
4826,1517,Complex Thinking
4827,1517,Leadership
4828,1517,Teamwork
4829,1517,Ethics
4830,1518,Communication
4831,1518,Emotional Intelligence
4832,1518,Ethics
4833,1519,Complex Thinking
4834,1519,Leadership
4835,1519,Resilience
4836,1520,Proactivity
4837,1520,Communication
4838,1520,Resilience
4839,1521,Emotional Intelligence
4840,1521,Teamwork
4841,1521,Ethics
4842,1522,Communication
4843,1522,Emotional Intelligence
4844,1522,Ethics
4845,1523,Complex Thinking
4846,1523,Proactivity
4847,1523,Resilience
4848,1524,Emotional Intelligence
4849,1524,Resilience
4850,1524,Ethics
4851,1525,Communication
4852,1525,Complex Thinking
4853,1525,Resilience
4854,1525,Proactivity
4855,1525,Teamwork
4856,1526,Complex Thinking
4857,1526,Leadership
4858,1526,Communication
4859,1526,Emotional Intelligence
4860,1527,Complex Thinking
4861,1527,Teamwork
4862,1527,Resilience
4863,1528,Proactivity
4864,1528,Teamwork
4865,1528,Ethics
4866,1529,Complex Thinking
4867,1529,Proactivity
4868,1529,Resilience
4869,1530,Complex Thinking
4870,1530,Communication
4871,1530,Emotional Intelligence
4872,1530,Resilience
4873,1531,Complex Thinking
4874,1531,Proactivity
4875,1531,Emotional Intelligence
4876,1532,Communication
4877,1532,Teamwork
4878,1532,Resilience
4879,1533,Proactivity
4880,1533,Emotional Intelligence
4881,1533,Resilience
4882,1534,Leadership
4883,1534,Proactivity
4884,1534,Teamwork
4885,1535,Complex Thinking
4886,1535,Communication
4887,1535,Ethics
4888,1536,Complex Thinking
4889,1536,Leadership
4890,1536,Resilience
4891,1537,Communication
4892,1537,Emotional Intelligence
4893,1537,Ethics
4894,1538,Leadership
4895,1538,Proactivity
4896,1538,Teamwork
4897,1539,Communication
4898,1539,Emotional Intelligence
4899,1539,Teamwork
4900,1540,Communication
4901,1540,Emotional Intelligence
4902,1540,Proactivity
4903,1540,Ethics
4904,1541,Complex Thinking
4905,1541,Leadership
4906,1541,Ethics
4907,1542,Leadership
4908,1542,Proactivity
4909,1542,Ethics
4910,1543,Complex Thinking
4911,1543,Communication
4912,1543,Resilience
4913,1543,Ethics
4914,1544,Complex Thinking
4915,1544,Proactivity
4916,1544,Ethics
4917,1545,Leadership
4918,1545,Communication
4919,1545,Teamwork
4920,1546,Complex Thinking
4921,1546,Proactivity
4922,1546,Communication
4923,1547,Communication
4924,1547,Emotional Intelligence
4925,1547,Teamwork
4926,1548,Communication
4927,1548,Emotional Intelligence
4928,1548,Teamwork
4929,1549,Communication
4930,1549,Emotional Intelligence
4931,1549,Ethics
4932,1550,Complex Thinking
4933,1550,Teamwork
4934,1550,Ethics
4935,1551,Complex Thinking
4936,1551,Proactivity
4937,1551,Communication
4938,1552,Complex Thinking
4939,1552,Communication
4940,1552,Emotional Intelligence
4941,1552,Proactivity
4942,1553,Proactivity
4943,1553,Teamwork
4944,1553,Resilience
4945,1554,Complex Thinking
4946,1554,Leadership
4947,1554,Emotional Intelligence
4948,1555,Complex Thinking
4949,1555,Communication
4950,1555,Teamwork
4951,1555,Resilience
4952,1556,Proactivity
4953,1556,Emotional Intelligence
