,Opening ID,Hardskill
6499,1510,International Management
6500,1510,Government Relations Hiring
6501,1511,Archaeology
6502,1511,Biology
6503,1512,Nursing
6504,1513,Marketing promotions Media Buying/Evaluation Media Relations
6505,1513,Merchandising New Product Development
6506,1513,Channel Marketing Competitive Analysis
6507,1513,Brand Management
6508,1513,Corporate Identity Image Development
6509,1513,Copywriting
6510,1513,Logo Development
6511,1513,Packaging Pricing
6512,1513,Marketing Plan
6513,1513,Online Marketing
6514,1514,Nursing
6515,1515,Licensing Mergers and Acquisitions
6516,1515,IPO Intellectual Property
6517,1515,Shareholder proxies Stock Administration
6518,1516,Math
6519,1517,Advertising
6520,1517,Marketing Plan
6521,1517,Market Research and Analysis Marketing Communication
6522,1517,Brand Management
6523,1517,Copywriting
6524,1517,Online Marketing
6525,1517,Merchandising New Product Development
6526,1517,Product Launch
6527,1517,Packaging Pricing
6528,1517,Channel Marketing Competitive Analysis
6529,1518,Psychology
6530,1519,Military Training
6531,1520,Military Training
6532,1521,Illustrator
6533,1521,Photography
6534,1521,Dreamweaver
6535,1521,Colour Theory
6536,1521,Corel Draw
6537,1521,Typography Print Design and Layout
6538,1522,Law
6539,1522,Environment
6540,1523,Nursing
6541,1524,Design
6542,1525,HTTP
6543,1525,Angular
6544,1525,Internet
6545,1525,React
6546,1525,JavaScript
6547,1525,Web Server
6548,1525,Typescript
6549,1526,Consolidation
6550,1526,Business Planning
6551,1526,International Management
6552,1526,Government Relations Hiring
6553,1526,Strategic Planning Supervision
6554,1526,Multi-sites Management
6555,1526,Diversification Employee Evaluation
6556,1526,Strategic Partnership
6557,1526,Negotiation Profit and Loss
6558,1526,Cost Control Decision Making
6559,1526,Project Management Staff Development
6560,1526,Financing
6561,1526,Labour Relations Merger and Acquisitions
6562,1526,Budgeting
6563,1526,Business Re-engineering Change Management
6564,1526,Organizational Development
6565,1527,Equipment Management
6566,1527,Safety Engineering
6567,1527,TQM Order Processing
6568,1527,Equipment Maintenance and Repair
6569,1527,ISO 9XXX / 1XXXXX
6570,1527,Plant Design and Layout
6571,1527,Quality Assurance
6572,1528,Copyrights and Trademarks
6573,1528,International Agreements
6574,1528,Contract Preparation
6575,1528,Licensing Mergers and Acquisitions
6576,1528,IPO Intellectual Property
6577,1529,Corporate Law Company Secretary
6578,1529,Shareholder proxies Stock Administration
6579,1530,Medicine
6580,1531,Art
6581,1532,Illustrator
6582,1533,Gastronomy
6583,1534,Biology
6584,1535,Patents
6585,1535,Licensing Mergers and Acquisitions
6586,1535,Contract Preparation
6587,1536,Math
6588,1537,Illustrator
6589,1538,Finances
6590,1539,Account Management
6591,1539,Telemarketing
6592,1540,Sociology
6593,1541,Finances
6594,1542,JavaScript
6595,1542,HTTP
6596,1542,Angular
6597,1542,React
6598,1543,Employment Ordinance
6599,1543,Shareholder proxies Stock Administration
6600,1543,Copyrights and Trademarks
6601,1543,IPO Intellectual Property
6602,1543,Patents
6603,1543,Licensing Mergers and Acquisitions
6604,1544,Prototype Development
6605,1544,Feasibility Studies Field Studies
6606,1544,RandD Management Simulation Dev.
6607,1544,Patent Application
6608,1544,Product Development Product Testing
6609,1544,Statistical Analysis
6610,1545,Community Relations
6611,1545,Event Planning Fund Raising
6612,1545,Corporate Publications Corporate Relations
6613,1545,Speech Writing Corporate Image
6614,1545,Corporate Philanthropy
6615,1545,Press Release
6616,1546,Military Training
6617,1547,Sociology
6618,1548,Investor Collateral Media Presentations
6619,1548,Government Relations
6620,1548,Event Planning Fund Raising
6621,1549,Psychology
6622,1550,Human Resources Management Industrial Relations
6623,1550,Career Counseling
6624,1550,Labour Negotiations Outplacement
6625,1550,Team Building
6626,1550,Career Coaching Classified Advertisements
6627,1550,Employee Selection
6628,1550,Training
6629,1550,Performance Appraisal
6630,1550,Salary Administration Succession Planning
6631,1550,Executive Recruiting Grievance Resolution
6632,1550,Training Administration
6633,1550,Company Orientation
6634,1550,Corporate Culture
6635,1550,Job Analysis
6636,1551,Computer Science
6637,1551,Design
6638,1552,HTML
6639,1553,Project Management Staff Development
6640,1553,Strategic Partnership
6641,1553,Multi-sites Management
6642,1553,Diversification Employee Evaluation
6643,1553,Financing
6644,1553,Business Re-engineering Change Management
6645,1553,Government Relations Hiring
6646,1553,Negotiation Profit and Loss
6647,1553,Consolidation
6648,1553,Developing Policies
6649,1553,Labour Relations Merger and Acquisitions
6650,1553,Organizational Development
6651,1553,Cost Control Decision Making
6652,1554,Math
6653,1555,Nursing
6654,1556,Agriculture
6655,1557,Business Re-engineering Change Management
6656,1558,Psychology
6657,1559,Records Management Security
6658,1559,Mailroom Management
6659,1559,Word Processing
6660,1559,Reception
6661,1559,Equipment Purchasing
6662,1559,Forms and Methods Leases
6663,1560,Photography
6664,1560,Colour Theory
6665,1560,Corel Draw
6666,1560,Photoshop Picasa
6667,1560,Flash Freehand
6668,1560,Illustrator
6669,1561,Software development
6670,1562,Art
6671,1563,Telemarketing
6672,1563,New Account Development
6673,1563,Contract Negotiation Customer Relations
6674,1564,Environment
6675,1564,Mechanical Engineering
6676,1565,Finances
6677,1565,Money
6678,1566,Military Training
6679,1567,Gastronomy
6680,1568,Android
6681,1568,Java
6682,1569,Contract Preparation
6683,1569,IPO Intellectual Property
6684,1569,Shareholder proxies Stock Administration
6685,1569,Employment Ordinance
6686,1570,Nursing
6687,1571,Corel Draw
6688,1571,Photoshop Picasa
6689,1571,Dreamweaver
6690,1571,Colour Theory
6691,1572,History
6692,1572,Biology
6693,1573,Medicine
6694,1574,Finances
6695,1575,IPO Intellectual Property
6696,1575,Shareholder proxies Stock Administration
6697,1575,Contract Preparation
6698,1575,Licensing Mergers and Acquisitions
6699,1575,International Agreements
6700,1575,Copyrights and Trademarks
6701,1575,Patents
6702,1576,Military Training
6703,1577,Finances
6704,1578,Psychology
6705,1579,Salary Administration Succession Planning
6706,1579,Career Coaching Classified Advertisements
6707,1579,Team Building
6708,1579,Company Orientation
6709,1579,Employee Discipline
6710,1579,Corporate Culture
6711,1579,Training
6712,1579,Performance Appraisal
6713,1579,Job Analysis
6714,1579,Workforce Forecast/Planning Compensation and Benefits
6715,1579,Employee Selection
6716,1579,Training Administration
6717,1579,Executive Recruiting Grievance Resolution
6718,1580,Agriculture
6719,1581,Technical Writing
6720,1581,Lab Management
6721,1581,Product Development Product Testing
6722,1581,Design and Specification
6723,1581,Feasibility Studies Field Studies
6724,1581,Prototype Development
6725,1582,Company Orientation
6726,1582,Arbitration/Mediation
6727,1582,Corporate Culture
6728,1582,Career Counseling
6729,1582,Career Coaching Classified Advertisements
6730,1582,Training
6731,1582,Workforce Forecast/Planning Compensation and Benefits
6732,1583,Fund Management Profit Planning
6733,1583,Cost Control
6734,1583,Accounts Payable
6735,1583,Treasury
6736,1583,Investor Presentations
6737,1583,Lines of Credit Management Reporting
6738,1583,Internal Controls
6739,1583,Feasibility StudiesFinancial Analysis
6740,1583,Financing Forecasting
6741,1583,Payroll
6742,1583,Actuarial/Rating Analysis Auditing
6743,1583,Lending
6744,1583,Stockholder Relations Tax
6745,1583,Capital Investment
6746,1583,Cash Management Cost Accounting
6747,1583,General Ledger Insurance
6748,1583,Banking Relations
6749,1583,Credit/Collections Debt Negotiations
6750,1583,Accounting Management
6751,1583,Budget Control Capital Budgeting
6752,1584,Psychology
6753,1585,Physics
6754,1586,Marketing Plan
6755,1586,Copywriting
6756,1586,Product Launch
6757,1586,Corporate Identity Image Development
6758,1586,Market Research and Analysis Marketing Communication
6759,1586,Advertising
6760,1586,Packaging Pricing
6761,1586,Logo Development
6762,1586,Channel Marketing Competitive Analysis
6763,1586,Brand Management
6764,1586,Marketing promotions Media Buying/Evaluation Media Relations
6765,1586,Online Marketing
6766,1587,Math
6767,1587,Finances
6768,1588,Soldering
6769,1588,Painting
6770,1589,Venture Capital Relations Accounts Receivable
6771,1589,Capital Investment
6772,1589,Lines of Credit Management Reporting
6773,1590,Math
6774,1590,General Ledger Insurance
6775,1590,Risk Management
6776,1590,Financial Reporting
6777,1591,Arbitration/Mediation
6778,1591,Career Counseling
6779,1591,Career Coaching Classified Advertisements
6780,1591,Company Orientation
6781,1591,Job Analysis
6782,1591,Human Resources Management Industrial Relations
6783,1591,Employee Discipline
6784,1591,Corporate Culture
6785,1591,Training Administration
6786,1591,Training
6787,1592,Manpower Planning
6788,1592,Operations Research Outsourcing
6789,1592,Environmental Protection
6790,1592,Continuous Improvement Contract Management
6791,1592,Project Co-ordination Project Management
6792,1593,Visual Composition
6793,1593,Story Line Development
6794,1594,Investor Relations IPO
6795,1594,Accounts Payable
6796,1594,Financial Reporting
6797,1594,Cash Management Cost Accounting
6798,1595,Biology
6799,1596,Color theory
6800,1597,Creative Writing
6801,1597,Character Development
6802,1597,Story Line Development
6803,1597,Visual Composition
6804,1598,Visual Composition
6805,1599,Telemarketing
6806,1599,Sales Analysis
6807,1599,Forecasting Incentive Programs
6808,1599,New Account Development
6809,1599,Trade Shows
6810,1599,Show Room Management Sales Support
6811,1599,Direct Sales Distributor Relations
6812,1599,Salespersons Recruitment
6813,1599,Contract Negotiation Customer Relations
6814,1600,Java
6815,1601,Medicine
6816,1602,Salespersons Recruitment
6817,1602,Trade Shows
6818,1602,Sales Administration
6819,1602,Customer Service
6820,1602,International Business Development International Expansion
6821,1602,E-Commerce
6822,1602,Show Room Management Sales Support
6823,1602,Telemarketing
6824,1602,Sales Analysis
6825,1602,Account Management
6826,1602,Contract Negotiation Customer Relations
6827,1603,Mechanical Engineering
6828,1604,JavaScript
6829,1604,Angular
6830,1604,React
6831,1604,Typescript
6832,1605,Art
6833,1606,Transportation
6834,1607,Employee Selection
6835,1607,Training
6836,1607,Training Administration
6837,1607,Salary Administration Succession Planning
6838,1607,Performance Appraisal
6839,1608,Architecture
6840,1608,Painting
6841,1609,API
6842,1609,Angular
6843,1609,Scraping
6844,1609,Web
6845,1609,Internet
6846,1609,React
6847,1610,Agriculture
6848,1611,History
6849,1611,Archaeology
6850,1612,Patents
6851,1612,Copyrights and Trademarks
6852,1613,Agriculture
6853,1614,Sociology
6854,1615,Military Training
6855,1616,Mechanical Engineering
6856,1617,Software development
6857,1618,React
6858,1618,Typescript
6859,1618,JavaScript
6860,1618,Web
6861,1618,HTML
6862,1619,Law
6863,1620,User Interface Vendor Sourcing
6864,1620,System Development
6865,1620,UNIX
6866,1620,Intranet Development Languages � JAVA
6867,1620,EAP Enterprise Resource Planning ERP
6868,1620,Voice and Data Communications Web Development/Design
6869,1620,Integration Software
6870,1620,Technical Writing
6871,1620,Telecommunications Tracking System
6872,1620,Enterprise Asset Management
6873,1620,System Analysis System Design
6874,1620,Hardware Management Information Management
6875,1620,Algorithm Development
6876,1621,Sociology
6877,1622,Visual Composition
6878,1622,Story Line Development
6879,1623,Design
6880,1624,Typography Print Design and Layout
6881,1624,Dreamweaver
6882,1624,Flash Freehand
6883,1624,Photography
6884,1624,Illustrator
6885,1624,Corel Draw
6886,1624,Photoshop Picasa
6887,1625,History
6888,1626,Math
6889,1626,Credit/Collections Debt Negotiations
6890,1627,International Agreements
6891,1627,Contract Preparation
6892,1627,Employment Ordinance
6893,1627,Corporate Law Company Secretary
6894,1628,Painting
6895,1628,Construction
6896,1629,Call Centre Operations
6897,1629,Policies and Procedures
6898,1629,Operations Research Outsourcing
6899,1629,Facility Management Inventory Control
6900,1629,Manpower Planning
6901,1629,Project Co-ordination Project Management
6902,1629,Continuous Improvement Contract Management
6903,1629,Bidding
6904,1630,Computer Engineering
6905,1631,React
6906,1632,History
6907,1633,Feasibility StudiesFinancial Analysis
6908,1633,Accounts Payable
6909,1633,Acquisitions and Mergers
6910,1633,Banking Relations
6911,1633,Equity/Debt Management
6912,1633,Investor Presentations
6913,1633,Risk Management
6914,1633,Internal Controls
6915,1633,Venture Capital Relations Accounts Receivable
6916,1633,Actuarial/Rating Analysis Auditing
6917,1633,Fund Management Profit Planning
6918,1633,Foreign Exchange
6919,1633,Financing Forecasting
6920,1634,Psychology
6921,1635,Sociology
6922,1636,Psychology
6923,1637,Mechanical Engineering
6924,1637,Environment
6925,1638,Agriculture
6926,1639,Web
6927,1639,Web Server
6928,1639,React
6929,1639,UNIX
6930,1639,Scraping
6931,1639,HTTP
6932,1639,JavaScript
6933,1639,Typescript
6934,1640,JavaScript
6935,1640,Web
6936,1640,Typescript
6937,1641,International Agreements
6938,1641,Copyrights and Trademarks
6939,1641,Employment Ordinance
6940,1641,Contract Preparation
6941,1641,Licensing Mergers and Acquisitions
6942,1641,Corporate Law Company Secretary
6943,1642,Soldering
6944,1642,Construction
6945,1643,Proposal Writing Product Demonstrations
6946,1643,B2B
6947,1643,Contract Negotiation Customer Relations
6948,1643,Sales Training
6949,1643,Salespersons Recruitment
6950,1643,Direct Sales Distributor Relations
6951,1643,Forecasting Incentive Programs
6952,1643,E-Commerce
6953,1643,International Business Development International Expansion
6954,1643,New Account Development
6955,1643,Show Room Management Sales Support
6956,1643,Sales Kits Sales Management
6957,1643,Account Management
6958,1643,Telemarketing
6959,1643,Trade Shows
6960,1643,Customer Service
6961,1644,Mechanical Engineering
6962,1645,Agriculture
6963,1646,Design and Specification
6964,1646,Feasibility Studies Field Studies
6965,1646,Patent Application
6966,1646,Prototype Development
6967,1646,Lab Design New Equipment Design
6968,1646,RandD Management Simulation Dev.
6969,1646,Diagnostics
6970,1647,Law
6971,1647,Environment
6972,1648,Speech Writing Corporate Image
6973,1648,Employee Communication
6974,1648,Event Planning Fund Raising
6975,1648,Corporate Publications Corporate Relations
6976,1648,Press Release
6977,1649,Distribution
6978,1650,CSS
6979,1650,Angular
6980,1650,JavaScript
6981,1651,Corporate Publications Corporate Relations
6982,1651,Investor Collateral Media Presentations
6983,1651,Government Relations
6984,1651,Event Planning Fund Raising
6985,1651,Employee Communication
6986,1651,B2B Communication
6987,1651,Risk Mgt Communicat
6988,1651,Press Release
6989,1651,Community Relations
6990,1651,Corporate Philanthropy
6991,1652,Negotiation Profit and Loss
6992,1652,Developing Policies
6993,1652,Strategic Partnership
6994,1652,International Management
6995,1652,Labour Relations Merger and Acquisitions
6996,1652,Investor Relations IPO
6997,1652,Strategic Planning Supervision
6998,1652,Business Planning
6999,1652,Diversification Employee Evaluation
7000,1652,Business Re-engineering Change Management
7001,1653,Agriculture
7002,1654,Biology
7003,1654,History
7004,1655,Forms and Methods Leases
7005,1655,Office Management Policies and Procedures
7006,1655,Equipment Purchasing
7007,1655,Records Management Security
7008,1655,Space Planning
7009,1655,Mailroom Management
7010,1655,Contract Negotiation
7011,1655,Word Processing
7012,1656,Sociology
7013,1657,Finances
7014,1658,Law
7015,1658,Mechanical Engineering
7016,1659,Negotiation Profit and Loss
7017,1659,Business Re-engineering Change Management
7018,1659,Government Relations Hiring
7019,1659,Budgeting
7020,1659,Labour Relations Merger and Acquisitions
7021,1659,Diversification Employee Evaluation
7022,1659,Strategic Partnership
7023,1659,Multi-sites Management
7024,1659,Strategic Planning Supervision
7025,1659,Business Planning
7026,1659,Project Management Staff Development
7027,1659,Cost Control Decision Making
7028,1659,Investor Relations IPO
7029,1659,Joint Ventures
7030,1660,Android
7031,1661,Diversification Employee Evaluation
7032,1661,Government Relations Hiring
7033,1661,Labour Relations Merger and Acquisitions
7034,1661,Consolidation
7035,1661,Cost Control Decision Making
7036,1661,Project Management Staff Development
7037,1661,Financing
7038,1661,Investor Relations IPO
7039,1661,Negotiation Profit and Loss
7040,1661,Business Planning
7041,1661,Joint Ventures
7042,1661,Budgeting
7043,1661,Strategic Planning Supervision
7044,1661,Developing Policies
7045,1661,Organizational Development
7046,1661,Multi-sites Management
7047,1661,International Management
7048,1661,Business Re-engineering Change Management
7049,1662,Nursing
7050,1663,IPO Intellectual Property
7051,1663,Corporate Law Company Secretary
7052,1663,International Agreements
7053,1663,Copyrights and Trademarks
7054,1663,Contract Preparation
7055,1663,Employment Ordinance
7056,1663,Licensing Mergers and Acquisitions
7057,1664,Mechanical Engineering
7058,1665,Equipment Design
7059,1665,Equipment Management
7060,1666,JIT Purchasing and Procurement Shipping
7061,1667,Sociology
7062,1668,Psychology
7063,1669,Biology
7064,1670,Drawing Musical Composition
7065,1670,Story Line Development
7066,1671,Agriculture
7067,1672,Sociology
7068,1673,TQM Order Processing
7069,1674,Financing Forecasting
7070,1674,Lines of Credit Management Reporting
7071,1674,Risk Management
7072,1674,Accounting Management
7073,1674,Investor Presentations
7074,1674,Investor Relations IPO
7075,1674,Venture Capital Relations Accounts Receivable
7076,1674,Feasibility StudiesFinancial Analysis
7077,1674,Financial Reporting
7078,1674,Payroll
7079,1674,Cost Control
7080,1674,Actuarial/Rating Analysis Auditing
7081,1674,Credit/Collections Debt Negotiations
7082,1674,Budget Control Capital Budgeting
7083,1674,Cash Management Cost Accounting
7084,1674,Accounts Payable
7085,1674,Treasury
7086,1674,Stockholder Relations Tax
7087,1674,General Ledger Insurance
7088,1674,Capital Investment
7089,1674,Foreign Exchange
7090,1675,Processes
7091,1676,User Documentation
7092,1676,Algorithm Development
7093,1676,Web Site Editor Capacity Planning
7094,1676,C+++
7095,1676,System Development
7096,1676,EAP Enterprise Resource Planning ERP
7097,1676,etc
7098,1676,Word Processing
7099,1676,Software Development
7100,1676,Voice and Data Communications Web Development/Design
7101,1677,Physics
7102,1678,Continuous Improvement Contract Management
7103,1678,Operations Research Outsourcing
7104,1678,Call Centre Operations
7105,1678,Facility Management Inventory Control
7106,1678,Environmental Protection
7107,1678,Bidding
7108,1678,Policies and Procedures
7109,1678,Manpower Planning
7110,1679,Computer Engineering
7111,1680,Office Management Policies and Procedures
7112,1680,Mailroom Management
7113,1681,Creative Writing
7114,1681,Character Development
7115,1681,Visual Composition
7116,1681,Story Line Development
7117,1682,Enterprise Asset Management
7118,1682,Portal Design/Development Software Customization
7119,1682,User Interface Vendor Sourcing
7120,1682,Word Processing
7121,1682,Usability Engineering User Education
7122,1682,Telecommunications Tracking System
7123,1682,CAD EDI
7124,1682,Web Site Content Writer
7125,1682,Software Development
7126,1682,Intranet Development Languages � JAVA
7127,1682,Hardware Management Information Management
7128,1682,Business Systems Planning
7129,1682,CRM
7130,1682,Technical Writing
7131,1682,Algorithm Development
7132,1682,System Analysis System Design
7133,1682,Technical Evangelism Technical Support
7134,1682,Integration Software
7135,1682,EAP Enterprise Resource Planning ERP
7136,1683,Visual Composition
7137,1683,Creative Writing
7138,1684,Strategic Partnership
7139,1684,Investor Relations IPO
7140,1684,Organizational Development
7141,1684,Strategic Planning Supervision
7142,1684,Cost Control Decision Making
7143,1684,Financing
7144,1684,Project Management Staff Development
7145,1684,Labour Relations Merger and Acquisitions
7146,1684,Negotiation Profit and Loss
7147,1684,Consolidation
7148,1684,Developing Policies
7149,1684,International Management
7150,1684,Budgeting
7151,1684,Multi-sites Management
7152,1684,Joint Ventures
7153,1684,Diversification Employee Evaluation
7154,1684,Government Relations Hiring
7155,1685,Contract Preparation
7156,1686,Financing Forecasting
7157,1686,Actuarial/Rating Analysis Auditing
7158,1686,Investor Presentations
7159,1686,Math
7160,1686,Budget Control Capital Budgeting
7161,1686,Treasury
7162,1686,Capital Investment
7163,1686,Investor Relations IPO
7164,1686,Cost Control
7165,1686,Lending
7166,1686,Foreign Exchange
7167,1686,Fund Management Profit Planning
7168,1686,Banking Relations
7169,1686,Risk Management
7170,1686,Internal Controls
7171,1686,Accounting Management
7172,1686,Credit/Collections Debt Negotiations
7173,1686,Stockholder Relations Tax
7174,1686,General Ledger Insurance
7175,1686,Lines of Credit Management Reporting
7176,1686,Acquisitions and Mergers
7177,1686,Financial Reporting
7178,1686,Equity/Debt Management
7179,1686,Accounts Payable
7180,1687,Joint Ventures
7181,1688,Accounting Management
7182,1688,Foreign Exchange
7183,1688,Lending
7184,1688,Accounts Payable
7185,1688,Stockholder Relations Tax
7186,1688,Acquisitions and Mergers
7187,1688,Investor Presentations
7188,1688,Lines of Credit Management Reporting
7189,1688,Risk Management
7190,1688,Internal Controls
7191,1688,Banking Relations
7192,1688,Investor Relations IPO
7193,1688,Fund Management Profit Planning
7194,1688,Payroll
7195,1688,Venture Capital Relations Accounts Receivable
7196,1688,General Ledger Insurance
7197,1688,Financial Reporting
7198,1688,Math
7199,1688,Feasibility StudiesFinancial Analysis
7200,1688,Treasury
7201,1689,Finances
7202,1690,Voice and Data Communications Web Development/Design
7203,1690,Telecommunications Tracking System
7204,1690,User Documentation
7205,1690,Intranet Development Languages � JAVA
7206,1690,Integration Software
7207,1690,CRM
7208,1690,System Analysis System Design
7209,1690,etc
7210,1690,Software Development
7211,1691,Military Training
7212,1692,Color theory
7213,1693,Internet
7214,1693,Typescript
7215,1693,HTTP
7216,1693,Web
7217,1693,API
7218,1693,Web Server
7219,1693,React
7220,1694,Transportation
7221,1694,JIT Purchasing and Procurement Shipping
7222,1695,Transportation
7223,1695,Traffic Management Warehousing
7224,1695,JIT Purchasing and Procurement Shipping
7225,1696,Arbitration/Mediation
7226,1696,Job Analysis
7227,1696,Human Resources Management Industrial Relations
7228,1696,Employee Selection
7229,1696,Training
7230,1696,Corporate Culture
7231,1696,Employee Discipline
7232,1696,Company Orientation
7233,1696,Career Coaching Classified Advertisements
7234,1696,Performance Appraisal
7235,1696,Team Building
7236,1697,Press Release
7237,1697,Event Planning Fund Raising
7238,1697,Corporate Publications Corporate Relations
7239,1697,Risk Mgt Communicat
7240,1697,B2B Communication
7241,1697,Corporate Philanthropy
7242,1697,Community Relations
7243,1697,Investor Collateral Media Presentations
7244,1698,Psychology
7245,1698,Design
7246,1699,Traffic Management Warehousing
7247,1700,Traffic Management Warehousing
7248,1701,UNIX
7249,1701,HTTP
7250,1701,Internet
7251,1702,Math
7252,1703,Training Administration
7253,1703,Team Building
7254,1703,Salary Administration Succession Planning
7255,1703,Career Counseling
7256,1704,International Management
7257,1704,Diversification Employee Evaluation
7258,1704,Business Planning
7259,1705,Gastronomy
7260,1706,Sociology
7261,1707,Web
7262,1707,React
7263,1707,CSS
7264,1708,Agriculture
7265,1709,Math
7266,1710,Labour Relations Merger and Acquisitions
7267,1710,Negotiation Profit and Loss
7268,1710,Multi-sites Management
7269,1710,Strategic Partnership
7270,1711,Photoshop Picasa
7271,1711,Corel Draw
7272,1711,Flash Freehand
7273,1711,Colour Theory
7274,1711,Photography
7275,1711,Illustrator
7276,1712,Office Management Policies and Procedures
7277,1712,Forms and Methods Leases
7278,1712,Contract Negotiation
7279,1712,Mailroom Management
7280,1713,JavaScript
7281,1713,Typescript
7282,1713,HTTP
7283,1714,Art
7284,1715,Military Training
7285,1716,Gastronomy
7286,1717,CSS
7287,1717,React
7288,1717,HTML
7289,1718,Nursing
7290,1719,Patents
7291,1719,Licensing Mergers and Acquisitions
7292,1719,IPO Intellectual Property
7293,1719,Copyrights and Trademarks
7294,1719,Contract Preparation
7295,1719,Employment Ordinance
7296,1720,Military Training
7297,1721,Business Systems Planning
7298,1721,Telecommunications Tracking System
7299,1721,EAP Enterprise Resource Planning ERP
7300,1721,Word Processing
7301,1721,Software Development
7302,1721,etc
7303,1721,Enterprise Asset Management
7304,1721,Technical Writing
7305,1721,CRM
7306,1721,User Documentation
7307,1721,Algorithm Development
7308,1721,Web Site Editor Capacity Planning
7309,1721,UNIX
7310,1721,Usability Engineering User Education
7311,1721,Voice and Data Communications Web Development/Design
7312,1721,System Development
7313,1721,CAD EDI
7314,1721,System Analysis System Design
7315,1721,Portal Design/Development Software Customization
7316,1721,Web Site Content Writer
7317,1721,Integration Software
7318,1721,Intranet Development Languages � JAVA
7319,1721,Application Database Administration Applications Development
7320,1722,Math
7321,1723,Sociology
7322,1724,Psychology
7323,1725,Nursing
7324,1726,JIT Purchasing and Procurement Shipping
7325,1727,Math
7326,1728,Psychology
7327,1729,Agriculture
7328,1730,Venture Capital Relations Accounts Receivable
7329,1730,Accounts Payable
7330,1730,Internal Controls
7331,1730,Risk Management
7332,1730,Financing Forecasting
7333,1730,Lending
7334,1730,Fund Management Profit Planning
7335,1730,Treasury
7336,1730,Investor Relations IPO
7337,1730,Equity/Debt Management
7338,1730,Lines of Credit Management Reporting
7339,1730,Credit/Collections Debt Negotiations
7340,1730,Acquisitions and Mergers
7341,1730,Payroll
7342,1731,Technical Writing
7343,1731,Product Development Product Testing
7344,1731,Patent Application
7345,1731,Diagnostics
7346,1731,Design and Specification
7347,1731,Statistical Analysis
7348,1731,Lab Design New Equipment Design
7349,1731,Prototype Development
7350,1731,RandD Management Simulation Dev.
7351,1731,Lab Management
7352,1732,Color theory
7353,1733,Credit/Collections Debt Negotiations
7354,1733,Venture Capital Relations Accounts Receivable
7355,1733,Actuarial/Rating Analysis Auditing
7356,1733,Risk Management
7357,1733,Treasury
7358,1733,Accounts Payable
7359,1733,Equity/Debt Management
7360,1733,Financing Forecasting
7361,1733,General Ledger Insurance
7362,1733,Feasibility StudiesFinancial Analysis
7363,1733,Fund Management Profit Planning
7364,1733,Lines of Credit Management Reporting
7365,1733,Math
7366,1733,Acquisitions and Mergers
7367,1733,Internal Controls
7368,1733,Capital Investment
7369,1733,Lending
7370,1733,Cash Management Cost Accounting
7371,1733,Investor Presentations
7372,1733,Cost Control
7373,1733,Investor Relations IPO
7374,1733,Payroll
7375,1733,Financial Reporting
7376,1733,Foreign Exchange
7377,1733,Accounting Management
7378,1733,Banking Relations
7379,1734,Gastronomy
7380,1735,Mailroom Management
7381,1735,Contract Negotiation
7382,1735,Space Planning
7383,1735,Reception
7384,1735,Forms and Methods Leases
7385,1735,Office Management Policies and Procedures
7386,1735,Equipment Purchasing
7387,1735,Word Processing
7388,1736,Process Engineering Production Planning
7389,1736,TQM Order Processing
7390,1736,Plant Design and Layout
7391,1736,Equipment Design
7392,1737,Environment
7393,1738,Advertising
7394,1738,Copywriting
7395,1738,Online Marketing
7396,1738,Market Research and Analysis Marketing Communication
7397,1738,Product Launch
7398,1738,Packaging Pricing
7399,1738,Logo Development
7400,1738,Marketing Plan
7401,1738,Marketing promotions Media Buying/Evaluation Media Relations
7402,1738,Brand Management
7403,1738,Corporate Identity Image Development
7404,1738,Channel Marketing Competitive Analysis
7405,1739,Mechanical Engineering
7406,1740,Mechanical Engineering
7407,1740,Environment
7408,1741,Physics
7409,1742,Processes
7410,1742,Web Application
7411,1742,Computer Engineering
7412,1743,RandD Management Simulation Dev.
7413,1743,Lab Design New Equipment Design
7414,1743,Statistical Analysis
7415,1743,Technical Writing
7416,1743,Feasibility Studies Field Studies
7417,1743,Prototype Development
7418,1743,Product Development Product Testing
7419,1743,Design and Specification
7420,1744,System Analysis System Design
7421,1744,Business Systems Planning
7422,1744,Technical Evangelism Technical Support
7423,1744,Technical Writing
7424,1744,etc
7425,1744,Intranet Development Languages � JAVA
7426,1745,Character Development
7427,1745,Drawing Musical Composition
7428,1745,Story Line Development
7429,1746,Architecture
7430,1746,Painting
7431,1746,Soldering
7432,1747,Agriculture
7433,1748,Executive Recruiting Grievance Resolution
7434,1748,Corporate Culture
7435,1748,Employee Discipline
7436,1748,Career Counseling
7437,1748,Human Resources Management Industrial Relations
7438,1748,Job Analysis
7439,1748,Salary Administration Succession Planning
7440,1748,Team Building
7441,1748,Workforce Forecast/Planning Compensation and Benefits
7442,1748,Training Administration
7443,1748,Employee Selection
7444,1748,Performance Appraisal
7445,1748,Training
7446,1748,Arbitration/Mediation
7447,1749,Agriculture
7448,1750,Joint Ventures
7449,1750,Multi-sites Management
7450,1750,International Management
7451,1750,Strategic Partnership
7452,1750,Business Planning
7453,1750,Diversification Employee Evaluation
7454,1750,Consolidation
7455,1750,Financing
7456,1750,Strategic Planning Supervision
7457,1750,Developing Policies
7458,1750,Budgeting
7459,1750,Negotiation Profit and Loss
7460,1750,Investor Relations IPO
7461,1751,Facility Management Inventory Control
7462,1751,Call Centre Operations
7463,1752,Art
7464,1753,Lending
